0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.000118845,-0.000218159,-0.000305662,-0.000384986,-0.00045812,-0.000526288,-0.000590315,-0.000650792,-0.000708161,-0.000762768,-0.000814889,-0.000864751,-0.000912541,-0.000958419,-0.00100252,-0.00104497,-0.00108586,-0.00112529,-0.00116334,-0.00120008,-0.00123558,-0.00126989,-0.00130308,-0.00133518,-0.00136625,-0.00139632,-0.00142544,-0.00145363,-0.00148093,-0.00150738,-0.00153299,-0.0015578,-0.00158182,-0.0016051,-0.00162763,-0.00164945,-0.00167058,-0.00169102,-0.00171081,-0.00172995,-0.00174846,-0.00176636,-0.00178365,-0.00180036,-0.00181649,-0.00183205,-0.00184706,-0.00186153,-0.00187546,-0.00188887,-0.00190176,-0.00191414,-0.00192603,-0.00193742,-0.00194833,-0.00195876,-0.00196872,-0.00197821,-0.00198724,-0.00199582,-0.00200395,-0.00201164,-0.00201889,-0.0020257,-0.00203207,-0.00203802,-0.00204355,-0.00204865,-0.00205334,-0.00205761,-0.00206146,-0.00206491,-0.00206794,-0.00207057,-0.00207279,-0.0020746,-0.00207601,-0.00207702,-0.00207762,-0.00207783,-0.00207762,-0.00207702,-0.00207601,-0.0020746,-0.00207279,-0.00207057,-0.00206794,-0.00206491,-0.00206146,-0.00205761,-0.00205334,-0.00204865,-0.00204355,-0.00203802,-0.00203207,-0.0020257,-0.00201889,-0.00201164,-0.00200395,-0.00199582,-0.00198724,-0.00197821,-0.00196872,-0.00195876,-0.00194833,-0.00193742,-0.00192603,-0.00191414,-0.00190176,-0.00188887,-0.00187546,-0.00186153,-0.00184706,-0.00183205,-0.00181649,-0.00180036,-0.00178365,-0.00176636,-0.00174846,-0.00172995,-0.00171081,-0.00169102,-0.00167058,-0.00164945,-0.00162763,-0.0016051,-0.00158182,-0.0015578,-0.00153299,-0.00150738,-0.00148093,-0.00145363,-0.00142544,-0.00139632,-0.00136625,-0.00133518,-0.00130308,-0.00126989,-0.00123558,-0.00120008,-0.00116334,-0.00112529,-0.00108586,-0.00104497,-0.00100252,-0.000958419,-0.000912541,-0.000864751,-0.000814889,-0.000762768,-0.000708161,-0.000650792,-0.000590315,-0.000526288,-0.00045812,-0.000384986,-0.000305662,-0.000218159,-0.000118845,0
0,-0.000218159,-0.000409065,-0.000580441,-0.000737102,-0.000882144,-0.00101766,-0.00114512,-0.00126563,-0.00138002,-0.00148896,-0.00159298,-0.00169251,-0.00178793,-0.00187955,-0.00196764,-0.00205243,-0.00213412,-0.0022129,-0.00228893,-0.00236235,-0.00243329,-0.00250186,-0.00256818,-0.00263234,-0.00269444,-0.00275454,-0.00281274,-0.00286909,-0.00292366,-0.00297652,-0.00302772,-0.00307732,-0.00312535,-0.00317187,-0.00321692,-0.00326054,-0.00330278,-0.00334365,-0.00338321,-0.00342148,-0.00345849,-0.00349427,-0.00352884,-0.00356224,-0.00359449,-0.0036256,-0.00365561,-0.00368454,-0.00371239,-0.0037392,-0.00376497,-0.00378973,-0.00381349,-0.00383627,-0.00385808,-0.00387893,-0.00389885,-0.00391783,-0.00393589,-0.00395304,-0.0039693,-0.00398467,-0.00399915,-0.00401277,-0.00402552,-0.00403742,-0.00404847,-0.00405868,-0.00406804,-0.00407658,-0.00408429,-0.00409117,-0.00409724,-0.00410249,-0.00410693,-0.00411056,-0.00411338,-0.00411539,-0.0041166,-0.004117,-0.0041166,-0.00411539,-0.00411338,-0.00411056,-0.00410693,-0.00410249,-0.00409724,-0.00409117,-0.00408429,-0.00407658,-0.00406804,-0.00405868,-0.00404847,-0.00403742,-0.00402552,-0.00401277,-0.00399915,-0.00398467,-0.0039693,-0.00395304,-0.00393589,-0.00391783,-0.00389885,-0.00387893,-0.00385808,-0.00383627,-0.00381349,-0.00378973,-0.00376497,-0.0037392,-0.00371239,-0.00368454,-0.00365561,-0.0036256,-0.00359449,-0.00356224,-0.00352884,-0.00349427,-0.00345849,-0.00342148,-0.00338321,-0.00334365,-0.00330278,-0.00326054,-0.00321692,-0.00317187,-0.00312535,-0.00307732,-0.00302772,-0.00297652,-0.00292366,-0.00286909,-0.00281274,-0.00275454,-0.00269444,-0.00263234,-0.00256818,-0.00250186,-0.00243329,-0.00236235,-0.00228893,-0.0022129,-0.00213412,-0.00205243,-0.00196764,-0.00187955,-0.00178793,-0.00169251,-0.00159298,-0.00148896,-0.00138002,-0.00126563,-0.00114512,-0.00101766,-0.000882144,-0.000737102,-0.000580441,-0.000409065,-0.000218159,0
0,-0.000305662,-0.000580441,-0.000830874,-0.00106178,-0.00127664,-0.00147801,-0.00166782,-0.00184752,-0.00201828,-0.00218102,-0.00233649,-0.00248533,-0.00262807,-0.00276517,-0.002897,-0.00302393,-0.00314625,-0.00326421,-0.00337807,-0.00348804,-0.0035943,-0.00369703,-0.00379639,-0.00389252,-0.00398556,-0.00407562,-0.00416283,-0.00424727,-0.00432906,-0.00440828,-0.00448502,-0.00455934,-0.00463134,-0.00470106,-0.00476859,-0.00483398,-0.00489728,-0.00495855,-0.00501785,-0.00507521,-0.00513069,-0.00518433,-0.00523616,-0.00528623,-0.00533457,-0.00538122,-0.00542621,-0.00546956,-0.00551132,-0.00555151,-0.00559015,-0.00562727,-0.0056629,-0.00569705,-0.00572974,-0.00576101,-0.00579086,-0.00581932,-0.0058464,-0.00587212,-0.00589649,-0.00591953,-0.00594125,-0.00596167,-0.00598079,-0.00599862,-0.00601519,-0.00603049,-0.00604454,-0.00605733,-0.00606889,-0.00607922,-0.00608831,-0.00609619,-0.00610284,-0.00610828,-0.00611251,-0.00611553,-0.00611734,-0.00611794,-0.00611734,-0.00611553,-0.00611251,-0.00610828,-0.00610284,-0.00609619,-0.00608831,-0.00607922,-0.00606889,-0.00605733,-0.00604454,-0.00603049,-0.00601519,-0.00599862,-0.00598079,-0.00596167,-0.00594125,-0.00591953,-0.00589649,-0.00587212,-0.0058464,-0.00581932,-0.00579086,-0.00576101,-0.00572974,-0.00569705,-0.0056629,-0.00562727,-0.00559015,-0.00555151,-0.00551132,-0.00546956,-0.00542621,-0.00538122,-0.00533457,-0.00528623,-0.00523616,-0.00518433,-0.00513069,-0.00507521,-0.00501785,-0.00495855,-0.00489728,-0.00483398,-0.00476859,-0.00470106,-0.00463134,-0.00455934,-0.00448502,-0.00440828,-0.00432906,-0.00424727,-0.00416283,-0.00407562,-0.00398556,-0.00389252,-0.00379639,-0.00369703,-0.0035943,-0.00348804,-0.00337807,-0.00326421,-0.00314625,-0.00302393,-0.002897,-0.00276517,-0.00262807,-0.00248533,-0.00233649,-0.00218102,-0.00201828,-0.00184752,-0.00166782,-0.00147801,-0.00127664,-0.00106178,-0.000830874,-0.000580441,-0.000305662,0
0,-0.000384986,-0.000737102,-0.00106178,-0.00136343,-0.00164556,-0.00191088,-0.00216156,-0.00239931,-0.0026255,-0.00284128,-0.00304758,-0.0032452,-0.0034348,-0.00361698,-0.00379223,-0.00396099,-0.00412366,-0.00428058,-0.00443206,-0.00457838,-0.00471979,-0.00485652,-0.00498877,-0.00511674,-0.0052406,-0.00536051,-0.00547662,-0.00558907,-0.00569798,-0.00580348,-0.00590567,-0.00600466,-0.00610054,-0.00619341,-0.00628336,-0.00637045,-0.00645477,-0.00653639,-0.00661538,-0.00669179,-0.0067657,-0.00683715,-0.0069062,-0.0069729,-0.00703731,-0.00709945,-0.00715939,-0.00721716,-0.00727279,-0.00732633,-0.00737781,-0.00742727,-0.00747474,-0.00752024,-0.0075638,-0.00760546,-0.00764524,-0.00768315,-0.00771924,-0.0077535,-0.00778598,-0.00781668,-0.00784562,-0.00787282,-0.0078983,-0.00792207,-0.00794414,-0.00796453,-0.00798324,-0.0080003,-0.0080157,-0.00802945,-0.00804157,-0.00805207,-0.00806093,-0.00806818,-0.00807382,-0.00807784,-0.00808025,-0.00808105,-0.00808025,-0.00807784,-0.00807382,-0.00806818,-0.00806093,-0.00805207,-0.00804157,-0.00802945,-0.0080157,-0.0080003,-0.00798324,-0.00796453,-0.00794414,-0.00792207,-0.0078983,-0.00787282,-0.00784562,-0.00781668,-0.00778598,-0.0077535,-0.00771924,-0.00768315,-0.00764524,-0.00760546,-0.0075638,-0.00752024,-0.00747474,-0.00742727,-0.00737781,-0.00732633,-0.00727279,-0.00721716,-0.00715939,-0.00709945,-0.00703731,-0.0069729,-0.0069062,-0.00683715,-0.0067657,-0.00669179,-0.00661538,-0.00653639,-0.00645477,-0.00637045,-0.00628336,-0.00619341,-0.00610054,-0.00600466,-0.00590567,-0.00580348,-0.00569798,-0.00558907,-0.00547662,-0.00536051,-0.0052406,-0.00511674,-0.00498877,-0.00485652,-0.00471979,-0.00457838,-0.00443206,-0.00428058,-0.00412366,-0.00396099,-0.00379223,-0.00361698,-0.0034348,-0.0032452,-0.00304758,-0.00284128,-0.0026255,-0.00239931,-0.00216156,-0.00191088,-0.00164556,-0.00136343,-0.00106178,-0.000737102,-0.000384986,0
0,-0.00045812,-0.000882144,-0.00127664,-0.00164556,-0.00199221,-0.00231934,-0.00262918,-0.00292359,-0.00320409,-0.00347196,-0.0037283,-0.00397402,-0.00420991,-0.00443666,-0.00465488,-0.00486509,-0.00506777,-0.00526334,-0.00545216,-0.00563459,-0.00581092,-0.00598144,-0.0061464,-0.00630603,-0.00646055,-0.00661016,-0.00675504,-0.00689536,-0.00703128,-0.00716294,-0.00729049,-0.00741404,-0.00753373,-0.00764966,-0.00776193,-0.00787066,-0.00797593,-0.00807783,-0.00817644,-0.00827185,-0.00836413,-0.00845334,-0.00853956,-0.00862285,-0.00870326,-0.00878087,-0.00885571,-0.00892785,-0.00899732,-0.00906418,-0.00912847,-0.00919024,-0.00924951,-0.00930634,-0.00936074,-0.00941277,-0.00946244,-0.0095098,-0.00955486,-0.00959766,-0.00963821,-0.00967655,-0.0097127,-0.00974668,-0.0097785,-0.00980818,-0.00983575,-0.00986121,-0.00988459,-0.00990589,-0.00992512,-0.0099423,-0.00995744,-0.00997055,-0.00998162,-0.00999068,-0.00999771,-0.0100027,-0.0100057,-0.0100068,-0.0100057,-0.0100027,-0.00999771,-0.00999068,-0.00998162,-0.00997055,-0.00995744,-0.0099423,-0.00992512,-0.00990589,-0.00988459,-0.00986121,-0.00983575,-0.00980818,-0.0097785,-0.00974668,-0.0097127,-0.00967655,-0.00963821,-0.00959766,-0.00955486,-0.0095098,-0.00946244,-0.00941277,-0.00936074,-0.00930634,-0.00924951,-0.00919024,-0.00912847,-0.00906418,-0.00899732,-0.00892785,-0.00885571,-0.00878087,-0.00870326,-0.00862285,-0.00853956,-0.00845334,-0.00836413,-0.00827185,-0.00817644,-0.00807783,-0.00797593,-0.00787066,-0.00776193,-0.00764966,-0.00753373,-0.00741404,-0.00729049,-0.00716294,-0.00703128,-0.00689536,-0.00675504,-0.00661016,-0.00646055,-0.00630603,-0.0061464,-0.00598144,-0.00581092,-0.00563459,-0.00545216,-0.00526334,-0.00506777,-0.00486509,-0.00465488,-0.00443666,-0.00420991,-0.00397402,-0.0037283,-0.00347196,-0.00320409,-0.00292359,-0.00262918,-0.00231934,-0.00199221,-0.00164556,-0.00127664,-0.000882144,-0.00045812,0
0,-0.000526288,-0.00101766,-0.00147801,-0.00191088,-0.00231934,-0.00270603,-0.00307319,-0.00342272,-0.00375624,-0.00407514,-0.00438059,-0.00467361,-0.0049551,-0.00522583,-0.00548649,-0.00573769,-0.00597996,-0.00621379,-0.00643962,-0.00665785,-0.00686882,-0.00707288,-0.00727031,-0.00746139,-0.00764638,-0.0078255,-0.00799898,-0.00816702,-0.0083298,-0.00848749,-0.00864026,-0.00878826,-0.00893164,-0.00907052,-0.00920503,-0.0093353,-0.00946143,-0.00958352,-0.00970169,-0.00981601,-0.00992659,-0.0100335,-0.0101368,-0.0102366,-0.010333,-0.010426,-0.0105157,-0.0106022,-0.0106854,-0.0107656,-0.0108426,-0.0109167,-0.0109877,-0.0110558,-0.011121,-0.0111834,-0.011243,-0.0112997,-0.0113537,-0.011405,-0.0114537,-0.0114996,-0.0115429,-0.0115837,-0.0116218,-0.0116574,-0.0116904,-0.011721,-0.011749,-0.0117745,-0.0117976,-0.0118182,-0.0118363,-0.011852,-0.0118653,-0.0118762,-0.0118846,-0.0118906,-0.0118942,-0.0118954,-0.0118942,-0.0118906,-0.0118846,-0.0118762,-0.0118653,-0.011852,-0.0118363,-0.0118182,-0.0117976,-0.0117745,-0.011749,-0.011721,-0.0116904,-0.0116574,-0.0116218,-0.0115837,-0.0115429,-0.0114996,-0.0114537,-0.011405,-0.0113537,-0.0112997,-0.011243,-0.0111834,-0.011121,-0.0110558,-0.0109877,-0.0109167,-0.0108426,-0.0107656,-0.0106854,-0.0106022,-0.0105157,-0.010426,-0.010333,-0.0102366,-0.0101368,-0.0100335,-0.00992659,-0.00981601,-0.00970169,-0.00958352,-0.00946143,-0.0093353,-0.00920503,-0.00907052,-0.00893164,-0.00878826,-0.00864026,-0.00848749,-0.0083298,-0.00816702,-0.00799898,-0.0078255,-0.00764638,-0.00746139,-0.00727031,-0.00707288,-0.00686882,-0.00665785,-0.00643962,-0.00621379,-0.00597996,-0.00573769,-0.00548649,-0.00522583,-0.0049551,-0.00467361,-0.00438059,-0.00407514,-0.00375624,-0.00342272,-0.00307319,-0.00270603,-0.00231934,-0.00191088,-0.00147801,-0.00101766,-0.000526288,0
0,-0.000590315,-0.00114512,-0.00166782,-0.00216156,-0.00262918,-0.00307319,-0.00349576,-0.0038988,-0.00428398,-0.00465271,-0.00500625,-0.00534569,-0.005672,-0.00598603,-0.00628852,-0.00658016,-0.00686154,-0.0071332,-0.00739565,-0.00764931,-0.00789461,-0.0081319,-0.00836153,-0.00858381,-0.00879903,-0.00900746,-0.00920934,-0.0094049,-0.00959436,-0.00977793,-0.00995577,-0.0101281,-0.010295,-0.0104567,-0.0106134,-0.010765,-0.0109119,-0.0110541,-0.0111917,-0.0113249,-0.0114537,-0.0115782,-0.0116986,-0.0118148,-0.0119271,-0.0120355,-0.01214,-0.0122407,-0.0123377,-0.0124311,-0.0125208,-0.0126071,-0.0126899,-0.0127692,-0.0128452,-0.0129179,-0.0129872,-0.0130534,-0.0131163,-0.0131761,-0.0132327,-0.0132863,-0.0133368,-0.0133842,-0.0134287,-0.0134702,-0.0135087,-0.0135442,-0.0135769,-0.0136066,-0.0136335,-0.0136575,-0.0136787,-0.013697,-0.0137124,-0.0137251,-0.0137349,-0.0137419,-0.0137461,-0.0137475,-0.0137461,-0.0137419,-0.0137349,-0.0137251,-0.0137124,-0.013697,-0.0136787,-0.0136575,-0.0136335,-0.0136066,-0.0135769,-0.0135442,-0.0135087,-0.0134702,-0.0134287,-0.0133842,-0.0133368,-0.0132863,-0.0132327,-0.0131761,-0.0131163,-0.0130534,-0.0129872,-0.0129179,-0.0128452,-0.0127692,-0.0126899,-0.0126071,-0.0125208,-0.0124311,-0.0123377,-0.0122407,-0.01214,-0.0120355,-0.0119271,-0.0118148,-0.0116986,-0.0115782,-0.0114537,-0.0113249,-0.0111917,-0.0110541,-0.0109119,-0.010765,-0.0106134,-0.0104567,-0.010295,-0.0101281,-0.00995577,-0.00977793,-0.00959436,-0.0094049,-0.00920934,-0.00900746,-0.00879903,-0.00858381,-0.00836153,-0.0081319,-0.00789461,-0.00764931,-0.00739565,-0.0071332,-0.00686154,-0.00658016,-0.00628852,-0.00598603,-0.005672,-0.00534569,-0.00500625,-0.00465271,-0.00428398,-0.0038988,-0.00349576,-0.00307319,-0.00262918,-0.00216156,-0.00166782,-0.00114512,-0.000590315,0
0,-0.000650792,-0.00126563,-0.00184752,-0.00239931,-0.00292359,-0.00342272,-0.0038988,-0.00435371,-0.0047891,-0.00520642,-0.00560696,-0.00599186,-0.00636215,-0.00671871,-0.00706237,-0.00739384,-0.00771379,-0.0080228,-0.00832141,-0.00861011,-0.00888936,-0.00915955,-0.00942106,-0.00967426,-0.00991944,-0.0101569,-0.010387,-0.0106099,-0.0108258,-0.0110351,-0.0112378,-0.0114343,-0.0116246,-0.011809,-0.0119876,-0.0121606,-0.0123281,-0.0124903,-0.0126473,-0.0127991,-0.0129461,-0.0130881,-0.0132254,-0.0133581,-0.0134861,-0.0136097,-0.013729,-0.0138439,-0.0139546,-0.0140611,-0.0141635,-0.014262,-0.0143564,-0.014447,-0.0145337,-0.0146166,-0.0146958,-0.0147712,-0.0148431,-0.0149113,-0.0149759,-0.015037,-0.0150947,-0.0151488,-0.0151995,-0.0152469,-0.0152908,-0.0153314,-0.0153687,-0.0154026,-0.0154333,-0.0154607,-0.0154848,-0.0155057,-0.0155234,-0.0155378,-0.015549,-0.0155571,-0.0155619,-0.0155635,-0.0155619,-0.0155571,-0.015549,-0.0155378,-0.0155234,-0.0155057,-0.0154848,-0.0154607,-0.0154333,-0.0154026,-0.0153687,-0.0153314,-0.0152908,-0.0152469,-0.0151995,-0.0151488,-0.0150947,-0.015037,-0.0149759,-0.0149113,-0.0148431,-0.0147712,-0.0146958,-0.0146166,-0.0145337,-0.014447,-0.0143564,-0.014262,-0.0141635,-0.0140611,-0.0139546,-0.0138439,-0.013729,-0.0136097,-0.0134861,-0.0133581,-0.0132254,-0.0130881,-0.0129461,-0.0127991,-0.0126473,-0.0124903,-0.0123281,-0.0121606,-0.0119876,-0.011809,-0.0116246,-0.0114343,-0.0112378,-0.0110351,-0.0108258,-0.0106099,-0.010387,-0.0101569,-0.00991944,-0.00967426,-0.00942106,-0.00915955,-0.00888936,-0.00861011,-0.00832141,-0.0080228,-0.00771379,-0.00739384,-0.00706237,-0.00671871,-0.00636215,-0.00599186,-0.00560696,-0.00520642,-0.0047891,-0.00435371,-0.0038988,-0.00342272,-0.00292359,-0.00239931,-0.00184752,-0.00126563,-0.000650792,0
0,-0.000708161,-0.00138002,-0.00201828,-0.0026255,-0.00320409,-0.00375624,-0.00428398,-0.0047891,-0.00527324,-0.00573786,-0.00618426,-0.00661361,-0.00702696,-0.00742526,-0.00780936,-0.00818002,-0.00853794,-0.00888376,-0.00921805,-0.00954135,-0.00985413,-0.0101568,-0.0104499,-0.0107337,-0.0110085,-0.0112748,-0.0115328,-0.0117827,-0.0120249,-0.0122597,-0.0124871,-0.0127075,-0.0129211,-0.013128,-0.0133285,-0.0135226,-0.0137106,-0.0138927,-0.0140689,-0.0142393,-0.0144043,-0.0145637,-0.0147179,-0.0148668,-0.0150106,-0.0151494,-0.0152833,-0.0154123,-0.0155366,-0.0156562,-0.0157713,-0.0158818,-0.0159879,-0.0160896,-0.0161869,-0.0162801,-0.016369,-0.0164538,-0.0165344,-0.016611,-0.0166836,-0.0167523,-0.016817,-0.0168778,-0.0169348,-0.016988,-0.0170373,-0.0170829,-0.0171248,-0.0171629,-0.0171974,-0.0172282,-0.0172553,-0.0172787,-0.0172986,-0.0173148,-0.0173274,-0.0173364,-0.0173418,-0.0173436,-0.0173418,-0.0173364,-0.0173274,-0.0173148,-0.0172986,-0.0172787,-0.0172553,-0.0172282,-0.0171974,-0.0171629,-0.0171248,-0.0170829,-0.0170373,-0.016988,-0.0169348,-0.0168778,-0.016817,-0.0167523,-0.0166836,-0.016611,-0.0165344,-0.0164538,-0.016369,-0.0162801,-0.0161869,-0.0160896,-0.0159879,-0.0158818,-0.0157713,-0.0156562,-0.0155366,-0.0154123,-0.0152833,-0.0151494,-0.0150106,-0.0148668,-0.0147179,-0.0145637,-0.0144043,-0.0142393,-0.0140689,-0.0138927,-0.0137106,-0.0135226,-0.0133285,-0.013128,-0.0129211,-0.0127075,-0.0124871,-0.0122597,-0.0120249,-0.0117827,-0.0115328,-0.0112748,-0.0110085,-0.0107337,-0.0104499,-0.0101568,-0.00985413,-0.00954135,-0.00921805,-0.00888376,-0.00853794,-0.00818002,-0.00780936,-0.00742526,-0.00702696,-0.00661361,-0.00618426,-0.00573786,-0.00527324,-0.0047891,-0.00428398,-0.00375624,-0.00320409,-0.0026255,-0.00201828,-0.00138002,-0.000708161,0
